timestamp,ch1
1708377757.829,63476.51791292643
1708377757.833,63536.264125855465
1708377757.837,63591.94232129364
1708377757.841,63664.40667681774
1708377757.845,63726.18689849221
1708377757.849,63776.83595142794
1708377757.853,63829.40725438682
1708377757.857,63885.51013296964
1708377757.861,63943.11057843096
1708377757.865,63997.64883490191
1708377757.869,64047.73909422626
1708377757.873,64093.716632570824
1708377757.877,64137.10136855857
1708377757.881,64206.57059032567
1708377757.885,64265.04275382075
1708377757.889,64315.64710326757
1708377757.893,64367.905481804075
1708377757.897,64426.779976699356
1708377757.901,64486.257968694925
1708377757.905,64541.46677749953
1708377757.909,64593.76985952495
1708377757.9129999,64642.34020022633
1708377757.9169998,64687.110744370315
1708377757.921,64756.40115218177
1708377757.925,64816.862620933374
1708377757.929,64867.35521165791
1708377757.9329998,64918.160726804825
1708377757.937,64971.42493384182
1708377757.941,65029.85239384799
1708377757.945,65083.20600786281
1708377757.949,65130.65876134143
1708377757.9529998,65176.16691305243
1708377757.957,65220.98216068532
1708377757.961,65290.38432721905
1708377757.965,65350.55522329274
1708377757.9689999,65402.344215195684
1708377757.9729998,65452.99326813141
1708377757.977,65508.17972519156
1708377757.981,65567.30008927586
1708377757.985,65623.22415390304
1708377757.989,65671.34745971531
1708377757.993,65719.18019284966
1708377757.997,65766.29767016145
1708377758.0010002,65834.00110411657
1708377758.005,65892.13799144483
1708377758.009,65938.47315770068
1708377758.013,65986.99879491315
1708377758.0170002,66040.71003683926
1708377758.0210001,66098.91397940088
1708377758.025,66151.59704108203
1708377758.029,66198.75922188273
1708377758.033,66244.6920567384
1708377758.0370002,66285.66280432497
1708377758.0410001,66351.48869174585
1708377758.045,66410.63140757459
1708377758.049,66460.81107387676
1708377758.053,66513.82941172474
1708377758.0570002,66572.05570603082
1708377758.061,66630.46081429253
1708377758.065,66684.73084983001
1708377758.069,66735.29049578792
1708377758.073,66783.59261555584
1708377758.077,66828.00553178854
1708377758.081,66898.1453058893
1708377758.085,66961.19957699771
1708377758.089,67008.22764733167
1708377758.093,67055.14395894337
1708377758.0970001,67107.67055841335
1708377758.101,67163.41580908488
1708377758.105,67213.30490270912
1708377758.109,67257.49430149727
1708377758.113,67300.0296711957
1708377758.117,67342.05095077169
1708377758.121,67408.07800389266
1708377758.125,67466.9748505324
1708377758.129,67514.91934238904
1708377758.133,67563.44497960151
1708377758.137,67618.7655471284
1708377758.141,67677.08124841229
1708377758.145,67729.07140601533
1708377758.149,67777.44058101662
1708377758.1529999,67822.4122908607
1708377758.1569998,67866.53463441547
1708377758.161,67936.27207711602
1708377758.165,67994.11839176636
1708377758.169,68042.10758711191
1708377758.1729999,68091.25907316913
1708377758.177,68148.56894595253
1708377758.181,68208.49397283721
1708377758.185,68262.58519441905
1708377758.189,68309.5238577752
1708377758.1929998,68357.04366648718
1708377758.197,68401.3895274865
1708377758.201,68467.97537421888
1708377758.205,68523.09477604566
1708377758.2089999,68567.30652657825
1708377758.2129998,68614.71457656796
1708377758.217,68668.04583883833
1708377758.221,68722.9193714761
1708377758.225,68772.07085753333
1708377758.229,68818.85305867829
1708377758.233,68865.41174237868
1708377758.237,68908.28238824397
1708377758.2410002,68977.17046465522
1708377758.2450001,69040.44825320819
1708377758.249,69092.5054660446
1708377758.253,69143.35568468043
1708377758.2570002,69200.5314469971
1708377758.2610002,69257.88602326943
1708377758.265,69310.0102913392
1708377758.269,69354.35615233853
1708377758.273,69397.96440577084
1708377758.2770002,69438.35400800157
1708377758.2810001,69500.31304363169
1708377758.285,69554.62778265808
1708377758.289,69597.20785584544
1708377758.293,69642.26897266734
1708377758.2970002,69692.82861862524
1708377758.301,69746.42810182906
1708377758.305,69798.84294257677
1708377758.309,69847.79326293389
1708377758.313,69893.88256000073
1708377758.317,69938.2060692556
1708377758.321,70004.23312237658
1708377758.325,70062.97350680512
1708377758.329,70113.4437457852
1708377758.333,70164.94216501024
1708377758.3370001,70221.40267150434
1708377758.341,70279.11487568794
1708377758.345,70331.596771669
1708377758.349,70375.87557743497
1708377758.353,70416.06401396562
1708377758.357,70450.91038357143
1708377758.361,70513.65173025748
1708377758.365,70569.03935301774
1708377758.369,70615.06159485121
1708377758.373,70661.35205761815
1708377758.377,70711.6881861315
1708377758.381,70767.43343680304
1708377758.385,70819.42359440608
1708377758.389,70863.59064144977
1708377758.393,70907.57887453781
1708377758.3969998,70953.8469855603
1708377758.401,71020.58929450385
1708377758.405,71081.58720512239
1708377758.409,71131.9903888691
1708377758.4129999,71182.05829644899
1708377758.417,71239.12230004338
1708377758.421,71296.07454491551
1708377758.425,71346.67889436233
1708377758.429,71390.51066523918
1708377758.4329998,71434.58830530505
1708377758.437,71477.52600640368
1708377758.441,71541.45199554587
1708377758.445,71596.9960805173
1708377758.449,71639.88907812705
1708377758.4529998,71685.82191298269
1708377758.457,71738.2814572193
1708377758.461,71791.56801600076
1708377758.465,71843.1558422036
1708377758.469,71889.04397357035
1708377758.473,71931.51228803543
1708377758.477,71972.52773911093
1708377758.4810002,72037.81718466488
1708377758.4850001,72095.64114757076
1708377758.489,72143.18330802719
1708377758.493,72189.11614288285
1708377758.4970002,72241.73214933064
1708377758.5010002,72297.09742034643
1708377758.505,72347.83588025998
1708377758.509,72392.7405348707
1708377758.513,72434.87357316895
1708377758.5170002,72475.41963761087
1708377758.5210001,72539.18916454187
1708377758.525,72595.49320882479
1708377758.529,72641.42604368043
1708377758.533,72688.23059656985
1708377758.5370002,72738.85729776112
1708377758.5410001,72791.8309321202
1708377758.545,72842.12235714465
1708377758.549,72886.93760477753
1708377758.553,72929.31651226479
1708377758.557,72967.29212609435
1708377758.561,73030.68167336962
1708377758.565,73088.23741534202
1708377758.569,73132.13624145224
1708377758.573,73176.68326815168
1708377758.5770001,73227.48878329858
1708377758.581,73282.40701942529
1708377758.585,73335.04537761753
1708377758.589,73381.89463399585
1708377758.593,73425.01114905014
1708377758.5970001,73463.52320474663
1708377758.601,73526.57747585505
1708377758.605,73582.43448524887
1708377758.609,73627.89793347096
1708377758.613,73670.9920967808
1708377758.617,73720.34474853812
1708377758.621,73773.81012127521
1708377758.625,73823.16277303253
1708377758.629,73868.7379799769
1708377758.633,73911.34040490871
1708377758.6369998,73949.98657107193
1708377758.641,74012.3702898467
1708377758.645,74069.45664518555
1708377758.649,74113.78015444042
1708377758.6529999,74156.11435843878
1708377758.657,74205.265844496
1708377758.661,74259.11119688883
1708377758.665,74309.91671203575
1708377758.669,74355.08958757992
1708377758.6729999,74396.66383226679
1708377758.677,74435.53351587457
1708377758.681,74499.12422884992
1708377758.685,74553.28250566513
1708377758.689,74597.00251781971
1708377758.6929998,74643.13651837547
1708377758.697,74694.4784753893
1708377758.701,74748.54734522669
1708377758.705,74797.36355511709
1708377758.709,74840.77064284928
1708377758.713,74881.67433520251
1708377758.717,74921.70630952195
1708377758.7210002,74983.15125502959
1708377758.7250001,75038.7623952344
1708377758.729,75082.72827657798
1708377758.733,75125.08483232079
1708377758.7370002,75172.67169626614
1708377758.7410002,75226.18177249214
1708377758.7450001,75277.1213981058
1708377758.749,75320.528485838
1708377758.753,75361.70039912467
1708377758.7570002,75400.9947658771
1708377758.7610002,75464.3619614079
1708377758.765,75518.63199694539
1708377758.769,75563.11196841145
1708377758.773,75606.80962882157
1708377758.7770002,75654.97763812276
1708377758.7810001,75708.42065911539
1708377758.785,75757.41568296144
1708377758.789,75800.8451224381
1708377758.793,75839.98302697933
1708377758.797,75877.89158557553
1708377758.801,75937.86131594912
1708377758.805,75988.51036888485
1708377758.809,76028.87761937114
1708377758.813,76068.3060965903
1708377758.8170002,76113.41191690111
1708377758.821,76163.68099018109
1708377758.825,76211.60313029327
1708377758.829,76252.32800869083
1708377758.833,76290.61654694278
1708377758.8370001,76329.48623055057
1708377758.841,76390.14886500227
1708377758.845,76442.58605749441
1708377758.849,76488.09420920542
1708377758.853,76532.59653241593
1708377758.857,76579.2222713497
1708377758.861,76632.28531268661
1708377758.865,76682.71084817778
1708377758.869,76728.42016558888
1708377758.873,76768.49684339725
1708377758.8769999,76807.4782857273
1708377758.881,76871.13605393602
1708377758.885,76926.52367669626
1708377758.889,76968.27673533878
1708377758.893,77009.18042769199
1708377758.897,77052.74397763539
1708377758.901,77100.04026890281
1708377758.905,77145.79428980283
1708377758.909,77186.5191682004
1708377758.9129999,77224.31596807433
1708377758.917,77262.1798231816
1708377758.921,77324.85411463429
1708377758.925,77377.62658329327
1708377758.929,77420.00549078053
1708377758.9329998,77462.16088082324
1708377758.937,77510.4406488467
1708377758.941,77564.50951868409
1708377758.945,77614.55507451954
1708377758.949,77658.69976981876
1708377758.9529998,77699.44699996078
1708377758.9569998,77736.90852366788
1708377758.961,77798.84520755353
1708377758.965,77852.98113262429
1708377758.9689999,77894.06363893315
1708377758.9729998,77935.32495919763
1708377758.977,77985.03523886624
1708377758.981,78038.56766683671
1708377758.985,78084.54520518128
1708377758.9889998,78126.32061556824
1708377758.9929998,78165.52557534285
1708377758.997,78200.97544204896
1708377759.001,78263.85089920175
1708377759.0049999,78315.97516727152
1708377759.0089998,78359.00227534799
1708377759.0129998,78400.91179620169
1708377759.017,78445.23530545656
1708377759.021,78495.19145431418
1708377759.0249999,78545.795803761
1708377759.029,78588.88996707082
1708377759.033,78629.21251406819
1708377759.037,78666.65168603083
1708377759.0410001,78730.5329716841
1708377759.045,78788.82632122355
1708377759.049,78832.16635372238
1708377759.053,78874.03117108718
1708377759.0570002,78922.1768286439
1708377759.061,78970.81422457866
1708377759.065,79015.51771348926
1708377759.069,79054.92383896396
1708377759.073,79089.50198763634
1708377759.0770001,79123.78956363077
1708377759.081,79183.33461085972
1708377759.085,79235.16830625157
1708377759.089,79275.98259162696
1708377759.093,79318.13798166967
1708377759.0970001,79366.61891539324
1708377759.101,79418.85494218528
1708377759.105,79468.69933232061
1708377759.109,79513.98396658707
1708377759.113,79555.35704557384
1708377759.1169999,79593.22090068113
1708377759.121,79655.17993631124
1708377759.125,79708.24297764814
1708377759.129,79753.30409447005
1708377759.133,79795.30302230157
1708377759.137,79840.25238040119
1708377759.141,79889.98501181425
1708377759.145,79933.88383792447
1708377759.149,79970.76421627573
1708377759.1529999,80007.48813241579
1708377759.157,80041.61924619904
1708377759.161,80100.33727888313
1708377759.165,80152.72976788638
1708377759.169,80195.5780620072
1708377759.1729999,80236.77232703833
1708377759.177,80284.26978400585
1708377759.181,80335.34352008623
1708377759.185,80382.39394216466
1708377759.189,80425.06342232984
1708377759.1929998,80466.32474259434
1708377759.1969998,80503.58510060134
1708377759.201,80563.75599667503
1708377759.205,80616.46141010063
1708377759.2089999,80660.15907051075
1708377759.2129998,80702.8509024204
1708377759.217,80748.06848145348
1708377759.221,80797.57759542199
1708377759.225,80845.92441867881
1708377759.2289999,80887.87864302142
1708377759.2329998,80927.44123070732
1708377759.237,80964.88040266997
1708377759.241,81026.03477549968
1708377759.245,81077.86847089154
1708377759.2489998,81119.95680570089
1708377759.2529998,81159.6088003646
1708377759.257,81204.35699276412
1708377759.261,81254.424900344
1708377759.2649999,81303.2411102344
1708377759.269,81347.02817762234
1708377759.273,81388.1106839312
1708377759.277,81425.10282100474
1708377759.2810001,81483.61968798873
1708377759.285,81537.17446770365
1708377759.289,81579.88865135773
1708377759.293,81621.88757918925
1708377759.2970002,81667.775710556
1708377759.301,81717.30717626897
1708377759.305,81766.12338615935
1708377759.309,81807.25059595711
1708377759.313,81842.29813126304
1708377759.3170002,81876.94333516876
1708377759.321,81936.26486495315
1708377759.325,81986.95862137778
1708377759.329,82029.27047363168
1708377759.333,82070.64355261845
1708377759.3370001,82115.86113165155
1708377759.341,82165.54905957569
1708377759.345,82210.54312116423
1708377759.349,82249.54691523874
1708377759.353,82286.51670056781
1708377759.3569999,82321.40777366255
1708377759.361,82383.88089941513
1708377759.365,82438.95559775301
1708377759.369,82480.88747035117
1708377759.373,82520.8747411817
1708377759.377,82564.57240159184
1708377759.381,82612.56159693738
1708377759.385,82659.8578882048
1708377759.389,82699.35342065734
1708377759.393,82736.4796681976
1708377759.397,82768.5320697465
1708377759.401,82825.797239041
1708377759.405,82879.17320480027
1708377759.409,82918.89225469736
1708377759.4129999,82956.21966793772
1708377759.417,82999.64910741439
1708377759.421,83047.3030265931
1708377759.425,83092.1629777149
1708377759.429,83132.26200726772
1708377759.4329998,83169.96940016383
1708377759.4369998,83201.99944996828
1708377759.441,83261.38803498603
1708377759.445,83312.52882629978
1708377759.449,83352.2702279413
1708377759.4529998,83387.89890860306
1708377759.457,83429.80842945677
1708377759.461,83477.66351433558
1708377759.465,83523.97632884697
1708377759.4689999,83563.4271578106
1708377759.4729998,83594.8313587703
1708377759.477,83622.56987363934
1708377759.481,83680.25972607848
1708377759.485,83732.40634589271
1708377759.4889998,83772.59478242336
1708377759.4929998,83811.59857649787
1708377759.497,83852.94930374018
1708377759.501,83899.12800778485
1708377759.5049999,83942.89272342835
1708377759.509,83979.79545352406
1708377759.513,84013.85951207395
1708377759.517,84045.37547175592
1708377759.5210001,84104.02644920665
1708377759.525,84157.06713879909
1708377759.529,84201.34594456505
1708377759.533,84241.40027062896
1708377759.5370002,84285.90259383948
1708377759.5410001,84332.88596068454
1708377759.545,84377.9694292509
1708377759.549,84418.8284181152
1708377759.553,84454.72531971041
1708377759.5570002,84485.45896833646
1708377759.561,84541.78536436384
1708377759.565,84591.36153356571
1708377759.569,84628.15250493915
1708377759.573,84665.01053154595
1708377759.5770001,84706.16009308817
1708377759.581,84751.91411398818
1708377759.585,84794.58359415336
1708377759.589,84832.6709667052
1708377759.593,84864.6339612763
1708377759.597,84896.038162236
1708377759.601,84951.55989546298
1708377759.605,85003.0136111991
1708377759.609,85046.86773382041
1708377759.613,85085.51389998363
1708377759.617,85128.96569120475
1708377759.621,85178.60891564
1708377759.625,85224.94408189584
1708377759.629,85265.80307076014
1708377759.633,85300.87295781053
1708377759.637,85333.81942913764
1708377759.641,85392.06807518817
1708377759.645,85441.64424439005
1708377759.649,85481.54210824276
1708377759.6529999,85521.6411377956
1708377759.657,85564.93646680552
1708377759.661,85612.81390342879
1708377759.665,85656.6233225612
1708377759.669,85693.2801834679
1708377759.6729999,85727.29953852887
1708377759.6769998,85760.87185870075
1708377759.681,85818.87463556226
1708377759.685,85870.39540653175
1708377759.689,85909.46625583962
1708377759.6929998,85950.14643074828
1708377759.697,85990.96071612368
1708377759.701,86035.66420503429
1708377759.705,86080.77002534509
1708377759.7089999,86119.21502580823
1708377759.7129998,86154.12845064742
1708377759.717,86186.00203824068
1708377759.721,86242.86487613498
1708377759.725,86292.61985929249
1708377759.7289999,86331.35543243354
1708377759.7329998,86370.3368747636
1708377759.737,86413.47574156235
1708377759.741,86460.10148049612
1708377759.745,86503.19564380594
1708377759.749,86542.35590009164
1708377759.753,86576.21879294144
1708377759.757,86606.97479331194
1708377759.7610002,86661.22247710497
1708377759.765,86708.71993407249
1708377759.769,86748.75190839195
1708377759.773,86786.39224605469
1708377759.7770002,86827.742973297
1708377759.7810001,86872.89349709672
1708377759.785,86917.52993077398
1708377759.789,86955.43848937018
1708377759.793,86988.51907116403
1708377759.7970002,87017.73280116712
1708377759.801,87073.00866520508
1708377759.805,87121.82487509548
1708377759.809,87161.00748312564
1708377759.813,87199.87716673341
1708377759.8170002,87243.1948474878
1708377759.821,87291.20639457779
1708377759.825,87336.80395326662
1708377759.829,87374.66780837391
1708377759.833,87407.8825006345
1708377759.837,87433.85522769156
1708377759.841,87489.91340278547
1708377759.845,87539.80249640971
1708377759.849,87574.62651427109
1708377759.853,87608.42235188751
1708377759.857,87646.12974478361
1708377759.861,87689.17920460453
1708377759.865,87731.75927779189
1708377759.869,87770.09251953274
1708377759.873,87806.3246972948
1708377759.877,87838.82413373282
1708377759.881,87895.44110243811
1708377759.885,87947.38655655224
1708377759.889,87988.58082158338
1708377759.893,88025.528255168
1708377759.897,88070.76818594553
1708377759.901,88117.08100045694
1708377759.905,88159.72812887766
1708377759.909,88197.88255666287
1708377759.9129999,88230.65021403435
1708377759.9169998,88258.56754285903
1708377759.921,88310.93768011782
1708377759.925,88359.1503929079
1708377759.929,88396.7683788262
1708377759.9329998,88431.9723763433
1708377759.937,88472.36197857404
1708377759.941,88519.09947623008
1708377759.945,88563.42298548497
1708377759.949,88601.24213710334
1708377759.9529998,88633.16042818553
1708377759.957,88661.23421922138
1708377759.961,88716.01834488135
1708377759.965,88763.8510780157
1708377759.9689999,88798.36217145469
1708377759.9729998,88825.40778224562
1708377759.977,88833.29794803834
1708377759.981,88832.38152651567
1708377759.985,88838.99764287444
1708377759.989,88843.57975048778
1708377759.993,88843.31152955431
1708377759.997,88843.89267491015
1708377760.0010002,88853.07924188129
1708377760.005,88854.86738143771
1708377760.009,88861.01411116292
1708377760.013,88866.89261995467
1708377760.0170002,88867.13848914368
1708377760.0210001,88869.82069847832
1708377760.025,88870.49125081197
1708377760.029,88872.65937002414
1708377760.033,88871.8770589682
1708377760.0370002,88865.61857052072
1708377760.0410001,88857.70605298353
1708377760.045,88850.66525348011
1708377760.049,88846.1725528446
1708377760.053,88838.39414577415
1708377760.0570002,88831.19688405954
1708377760.061,88824.29019502286
1708377760.065,88820.13277055416
1708377760.069,88814.74600014044
1708377760.073,88814.85775886271
1708377760.077,88812.89080535065
1708377760.081,88809.49334019344
1708377760.085,88804.5089011799
1708377760.089,88805.60413665822
1708377760.093,88804.53125292435
1708377760.0970001,88803.63718314614
1708377760.101,88802.43018894557
1708377760.105,88795.81407258679
1708377760.109,88799.30094472182
1708377760.113,88802.43018894557
1708377760.117,88800.44088368904
1708377760.121,88793.22127022997
1708377760.125,88788.0580172608
1708377760.129,88784.9064212926
1708377760.133,88781.26308694639
1708377760.137,88772.27768567535
1708377760.141,88760.43126111403
1708377760.145,88757.39142386812
1708377760.149,88754.21747615546
1708377760.1529999,88753.63633079962
1708377760.1569998,88752.78696451032
1708377760.161,88749.32244411975
1708377760.165,88749.00951969737
1708377760.169,88753.01048195487
1708377760.1729999,88754.48569708892
1708377760.177,88752.0493569433
1708377760.181,88753.52457207735
1708377760.185,88763.71696754897
1708377760.189,88770.69071181903
1708377760.1929998,88773.84230778723
1708377760.197,88774.6022670987
1708377760.201,88769.66253157408
1708377760.205,88772.948238009
1708377760.2089999,88777.08331073324
1708377760.2129998,88776.85979328869
1708377760.217,88773.1047002202
1708377760.221,88773.9987699984
1708377760.225,88770.44484263002
1708377760.229,88768.52259260687
1708377760.233,88766.17565943905
1708377760.237,88761.59355182572
1708377760.2410002,88758.93369423553
1708377760.2450001,88766.66739781707
1708377760.249,88776.2562961884
1708377760.253,88784.8617178037
1708377760.2570002,88781.41954915757
1708377760.2610002,88778.82674680075
1708377760.265,88775.6527990881
1708377760.269,88773.73054906495
1708377760.273,88775.4069298991
1708377760.2770002,88774.3563979097
1708377760.2810001,88771.16009845259
1708377760.285,88773.12705196465
1708377760.289,88775.47398513246
1708377760.293,88775.58574385474
1708377760.2970002,88771.27185717486
1708377760.301,88766.26506641688
1708377760.305,88767.15913619509
1708377760.309,88769.37195889617
1708377760.313,88776.0998339772
1708377760.317,88779.36318866769
1708377760.321,88773.52938336485
1708377760.325,88774.17758395405
1708377760.329,88774.26699093188
1708377760.333,88774.66932233208
1708377760.3370001,88774.8034327988
1708377760.341,88774.17758395405
1708377760.345,88773.43997638703
1708377760.349,88774.8034327988
1708377760.353,88778.49147063393
1708377760.357,88778.7596915674
1708377760.361,88770.98128449694
1708377760.365,88767.18148793954
1708377760.369,88773.28351417584
1708377760.373,88771.76359555288
1708377760.377,88771.09304321923
1708377760.381,88771.38361589714
1708377760.385,88773.3058659203
1708377760.389,88782.00069451341
1708377760.393,88787.58863062723
1708377760.3969998,88790.82963357326
1708377760.401,88787.11924399367
1708377760.405,88783.27474394736
1708377760.409,88787.52157539387
1708377760.4129999,88789.04149401683
1708377760.417,88784.79466257032
1708377760.421,88782.09010149124
1708377760.425,88782.62654335816
1708377760.429,88786.85102306021
1708377760.4329998,88789.17560448356
1708377760.437,88790.82963357326
1708377760.441,88785.57697362626
1708377760.445,88785.28640094835
1708377760.449,88787.07454050476
1708377760.4529998,88781.66541834659
1708377760.457,88775.6080955992
1708377760.461,88771.16009845259
1708377760.465,88770.46719437448
1708377760.469,88768.63435132914
1708377760.473,88769.79664204082
1708377760.477,88771.56242985278
1708377760.4810002,88770.91422926358
1708377760.4850001,88774.89283977663
1708377760.489,88783.05122650281
1708377760.493,88790.27083996187
1708377760.4970002,88794.00358128591
1708377760.5010002,88793.57889814126
1708377760.505,88792.10368300721
1708377760.509,88798.76450285489
1708377760.513,88796.05994177579
1708377760.5170002,88791.8578138182
1708377760.5210001,88784.12411023666
1708377760.525,88780.41372065709
1708377760.529,88779.2067264565
1708377760.533,88782.33597068024
1708377760.5370002,88783.47590964746
1708377760.5410001,88780.99486601292
1708377760.545,88776.9492002665
1708377760.549,88777.61975260016
1708377760.553,88780.36901716817
1708377760.557,88786.62750561566
1708377760.561,88781.5089561354
1708377760.565,88775.16106071009
1708377760.569,88779.43024390105
1708377760.573,88779.8549270457
1708377760.5770001,88772.21063044199
1708377760.581,88763.71696754897
1708377760.585,88760.00657796938
1708377760.589,88763.18052568204
1708377760.593,88767.449708873
1708377760.5970001,88766.82386002825
1708377760.601,88766.66739781707
1708377760.605,88773.05999673129
1708377760.609,88775.205764199
1708377760.613,88777.3515316667
1708377760.617,88775.92102002156
1708377760.621,88776.74803456641
1708377760.625,88778.26795318937
1708377760.629,88783.34179918072
1708377760.633,88783.47590964746
1708377760.6369998,88783.0065230139
1708377760.641,88777.3068281778
1708377760.645,88772.9035345201
1708377760.649,88775.36222641019
1708377760.6529999,88774.62461884315
1708377760.657,88769.86369727418
1708377760.661,88764.49927860491
1708377760.665,88769.64017982963
1708377760.669,88794.09298826373
1708377760.6729999,89056.39070944676
1708377760.677,89244.23476984916
1708377760.681,89252.54961878654
1708377760.685,89253.30957809801
1708377760.689,89258.24931362264
1708377760.6929998,89262.9655317027
1708377760.697,89261.6244270354
1708377760.701,89259.3221973565
1708377760.705,89257.15407814433
